146.0,263.0
146.5,263.5
151.5,263.0
150.5,262.5
154.5,265.0
162.0,264.5
167.0,263.5
167.5,264.5
174.5,264.5
179.0,262.5
180.5,263.5
182.0,262.5
193.0,263.0
214.0,259.0
183.5,263.0
176.5,262.5
175.5,262.0
168.0,264.5
168.5,264.5
179.5,263.0
160.0,263.5
163.0,266.5
161.0,264.5
155.0,264.5
155.0,263.0
154.5,263.5
146.0,262.5
148.0,262.5
151.5,265.0
147.0,263.0
142.5,263.5
146.0,262.5
135.5,262.0
129.0,260.5
136.0,263.5
126.5,258.5
120.0,259.0
134.0,262.5
121.5,259.5
120.5,259.5
117.0,260.5
111.5,259.0
110.5,259.5
110.0,261.0
97.5,252.5
94.5,256.5
100.5,259.5
96.0,257.5
77.5,247.5
79.5,248.0
69.5,246.0
86.5,255.0
85.0,253.5
69.5,249.5
92.0,251.0
98.5,254.5
103.5,256.0
123.0,260.0
117.5,258.0
124.0,263.0
136.0,260.5
135.0,262.0
134.5,261.5
144.0,263.0
152.5,263.5
152.5,264.0
161.5,263.5
163.5,263.5
162.0,265.5
169.0,263.5
174.0,263.0
179.5,263.0
178.5,263.0
179.0,263.0
186.0,262.5
197.5,263.5
200.0,261.5
183.0,260.5
188.5,261.5
184.0,263.0
179.0,261.5
177.0,263.5
170.5,263.0
173.0,262.0
175.5,265.5
164.5,264.5
163.5,265.5
170.5,263.5
163.5,263.5
161.0,264.0
156.5,266.0
161.0,264.0
149.0,264.0
148.0,264.0
140.5,262.0
140.0,263.5
144.0,262.0
147.0,263.0
143.0,262.0
143.5,264.5
140.0,261.0
130.5,262.0
133.5,262.0
128.5,260.5
125.0,260.5
122.0,261.5
113.5,257.0
120.0,258.5
110.0,257.0
116.5,258.0
105.5,256.5
104.0,257.5
109.5,260.5
99.0,256.5
92.0,252.5
93.0,256.5
76.5,249.0
70.0,245.0
65.0,247.0
69.0,248.5
81.5,252.0
104.0,259.5
108.5,259.0
112.0,261.5
112.5,261.5
121.0,260.0
128.5,261.0
133.5,261.5
137.0,261.5
145.0,264.0
144.5,262.0
148.0,263.5
151.5,264.0
153.5,265.5
161.0,263.5
163.5,264.0
165.0,263.5
167.5,264.5
172.5,263.5
179.0,264.5
184.5,262.0
180.0,262.0
187.5,263.0
189.5,261.0
182.0,262.5
184.5,264.5
184.5,261.5
177.5,261.5
178.5,261.5
178.0,263.5
173.0,264.5
170.0,264.0
157.0,264.5
170.5,264.0
166.0,264.5
175.5,264.0
153.5,265.5
157.0,263.0
156.0,264.0
154.0,264.5
145.5,263.5
143.0,264.0
143.5,262.0
133.5,263.0
131.0,262.0
134.5,262.5
131.0,262.0
128.5,261.0
126.5,261.5
125.0,261.0
122.5,262.0
115.0,259.0
115.5,259.5
107.0,257.5
115.5,262.5
100.0,254.5
120.5,269.0
103.0,259.0
90.5,251.0
94.5,255.0
87.0,251.5
87.0,254.0
80.5,249.5
87.5,255.5
94.0,255.0
115.5,258.5
123.5,263.0
129.5,261.5
120.5,257.0
125.0,260.0
132.0,262.0
139.0,262.5
148.0,264.5
152.5,263.0
150.0,263.0
154.5,264.0
158.5,263.0
165.5,263.0
167.0,265.5
172.0,264.0
179.0,264.5
179.0,263.0
177.0,262.0
182.5,262.0
192.5,262.0
219.0,259.0
189.0,262.0
190.0,262.0
181.5,262.5
184.0,263.0
175.0,261.0
179.5,263.5
179.5,261.0
172.0,262.0
169.0,263.0
172.0,263.5
166.0,266.0
162.0,264.5
160.0,264.5
160.0,263.0
156.5,264.5
149.5,263.0
147.0,262.5
144.5,262.5
149.5,263.0
137.5,262.5
133.5,262.0
128.5,261.0
131.0,261.0
127.5,261.0
111.5,258.0
118.0,259.0
124.0,261.5
108.0,259.5
108.0,257.5
111.5,262.5
103.0,259.0
107.0,260.0
105.5,260.5
95.0,256.0
96.5,257.5
89.5,254.0
81.0,250.5
74.5,248.5
83.0,253.5
76.0,251.0
76.0,252.0
100.0,257.5
111.0,261.0
113.5,260.5
127.5,261.0
129.0,259.5
135.0,261.5
137.5,262.0
135.5,262.0
145.0,263.0
145.5,263.5
160.0,264.0
154.5,265.5
158.5,263.5
163.5,264.5
169.0,263.5
169.5,264.5
179.0,263.5
181.0,263.0
176.0,263.5
176.5,262.0
189.0,262.0
192.0,263.0
192.5,261.0
182.0,263.5
176.5,262.0
176.5,262.0
176.5,262.5
172.0,263.0
169.5,263.0
167.5,264.5
166.5,263.0
162.5,263.5
155.0,266.5
148.5,264.0
149.0,262.5
151.0,264.0
146.5,264.0
143.0,262.5
146.0,262.5
135.5,263.0
130.5,262.0
135.5,263.0
128.0,261.0
141.0,265.0
123.0,260.0
116.5,261.5
116.5,260.5
98.5,253.5
105.0,256.0
103.0,255.5
107.5,260.5
103.0,259.0
98.5,257.5
103.0,257.5
103.0,260.5
85.0,256.0
79.5,250.0
93.5,266.0
100.0,267.5
109.0,261.5
110.0,260.0
106.5,257.5
108.5,258.5
119.0,259.5
121.0,259.5
127.5,261.0
134.5,261.5
139.0,264.0
138.0,262.0
142.0,262.5
147.0,264.5
151.5,264.0
156.5,264.5
157.0,265.0
168.0,263.0
170.0,263.5
175.5,263.0
176.5,263.5
181.5,262.5
182.0,262.5
188.0,262.5
190.0,261.5
194.0,262.5
196.5,262.0
181.5,262.0
181.5,261.5
180.0,261.5
178.0,263.0
179.0,263.5
179.5,264.0
171.0,263.5
168.5,264.5
169.5,263.0
163.5,264.5
161.5,265.0
155.5,263.0
159.0,264.0
155.5,263.5
154.0,265.5
147.0,262.5
142.5,263.0
146.5,263.5
137.5,263.0
142.5,261.0
135.0,261.0
130.5,262.0
127.5,262.0
121.5,261.5
118.0,258.5
103.5,255.5
113.0,260.5
105.5,259.0
102.0,257.5
104.0,257.5
89.0,251.0
112.5,269.0
78.5,249.0
88.0,255.0
75.0,249.5
83.5,254.5
95.0,256.0
109.5,259.5
112.0,261.5
105.5,257.0
122.0,259.5
124.0,260.5
131.0,261.0
134.5,262.0
136.0,261.5
151.5,263.0
153.0,264.5
150.5,263.0
160.5,263.5
161.5,264.5
169.0,264.5
176.5,263.0
174.0,264.5
175.5,263.5
181.5,262.5
185.5,264.5
181.0,264.0
197.5,262.5
193.5,263.0
194.0,262.5
170.0,261.0
183.0,263.0
183.0,263.5
179.0,263.5
178.0,262.0
170.5,264.0
179.0,262.0
167.0,264.5
163.5,263.5
157.5,263.5
157.0,265.5
152.5,263.0
148.5,262.5
144.5,262.5
148.5,264.0
144.0,262.5
137.0,261.5
133.0,260.5
128.0,262.0
124.5,260.5
123.0,261.5
121.0,260.5
118.5,259.0
120.5,259.0
106.5,258.0
113.0,259.5
97.0,253.0
104.5,259.0
99.0,256.5
102.5,259.0
100.5,260.0
101.5,260.5
85.0,249.0
92.5,257.0
71.5,246.0
70.0,249.0
82.0,252.5
81.5,251.0
94.5,257.5
113.0,268.5
115.0,262.5
113.5,260.5
111.0,258.5
125.0,260.5
133.5,260.5
134.0,263.5
139.5,262.5
143.5,262.5
148.5,264.0
156.0,263.5
155.5,264.5
156.0,264.5
164.5,264.5
167.0,264.0
174.0,263.0
178.5,262.5
178.5,263.5
186.0,263.0
187.5,262.5
193.5,261.5
189.5,260.0
192.0,262.0
185.0,262.0
188.0,263.5
180.5,261.5
185.0,262.0
183.5,262.0
170.5,262.0
176.5,261.5
175.0,263.5
166.5,263.0
166.0,263.5
166.5,263.5
153.5,263.0
154.5,265.0
153.5,265.5
153.5,264.0
147.5,264.0
144.0,262.5
140.0,263.0
135.5,262.0
136.0,262.5
126.0,261.0
126.5,260.0
129.5,262.0
125.0,260.5
122.5,261.0
118.0,259.0
105.0,256.0
102.5,256.0
107.5,260.0
101.5,258.5
107.0,261.5
104.0,261.5
98.0,259.5
89.0,258.0
79.0,248.5
76.5,248.0
86.5,254.5
95.0,266.5
70.5,248.5
65.5,247.5
79.5,252.0
84.5,254.0
85.0,258.5
106.5,260.0
114.0,257.5
120.0,259.0
111.0,257.5
122.0,260.0
137.5,262.5
143.5,261.5
145.0,262.5
148.0,264.0
148.5,264.0
152.0,264.5
156.0,264.5
164.5,263.0
164.0,262.0
173.5,264.5
180.5,263.0
182.5,263.0
186.0,263.5
189.0,262.0
188.0,263.0
184.5,262.5
176.0,262.5
182.0,261.5
152.5,260.0
176.0,264.5
174.5,264.5
170.0,264.5
166.0,262.0
167.5,265.0
165.5,263.5
158.5,263.5
154.0,265.5
150.5,264.0
151.5,264.0
152.5,263.0
144.5,264.0
137.5,262.5
143.0,262.5
137.0,263.0
140.0,261.5
133.5,261.0
139.0,262.0
134.5,262.0
132.0,262.0
126.5,261.5
122.0,262.0
129.5,263.0
114.5,258.5
118.5,261.0
111.0,260.0
107.0,257.0
102.5,257.0
96.0,257.0
99.5,258.0
103.0,260.5
96.5,259.0
87.0,254.0
72.5,248.0
94.5,255.0
69.0,244.0
85.5,251.5
97.5,256.0
105.0,259.0
102.5,256.5
119.5,259.5
120.0,261.5
139.5,261.5
130.0,261.0
139.0,263.0
143.0,262.5
149.5,263.0
151.5,262.5
156.0,265.5
164.0,263.0
168.0,263.5
171.0,262.5
175.5,264.5
183.5,262.0
182.0,262.5
178.5,261.5
193.5,262.5
